X,Y,objectid,powerplant,unit,country,latitude,longitude,grosspower,netpowerin,type,reactorsup,reactormod,status,dateconstr,dateofcomm,dateofclos,operationa,owner,operators,imagesourc,link
-2.57083300022869,51.6488890002278,431,Oldbury,Oldbury 2,United Kingdom,51.648889,-2.570833,230,217,Gas Cooled Reactor,The Nuclear Power Group,Magnox,Shut down,"Wednesday, May 01, 1962","Tuesday, September 30, 1968","Friday, June 30, 2011", ,Nuclear Decommissioning Authority,Magnox Ltd,https://upload.wikimedia.org/wikipedia/commons/b/bd/Oldbury_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Oldbury_Nuclear_Power_Station
3.7183330003609,51.430832999836,432,Borssele,Borssele 1,Netherlands,51.430833,3.718333,515,482,Pressurized Water Reactor,Siemens KWU,LWR - PWR,Operational,"Wednesday, July 01, 1969","Saturday, October 26, 1973",2033,2033(Expected),Elektriciteits Produktiemaatschappij Zuid-Nederland,Elektriciteits Produktiemaatschappij Zuid-Nederland,https://upload.wikimedia.org/wikipedia/commons/2/20/Borssele_2008-2011-08-07.jpg,https://en.wikipedia.org/wiki/Borssele_Nuclear_Power_Station
12.1108329996194,57.259721999822,433,Ringhals Nuclear Power Plant,Ringhals 1,Sweden,57.259722,12.110833,910,881,Boiling Water Reactor, ,ABB-I,Operational,"Sunday, February 01, 1969","Friday, January 01, 1976",2020, , ,"Ringhals AB (Vattenfall 70.4%, Sydkraft Nuclear 29.6%)",https://upload.wikimedia.org/wikipedia/commons/1/1d/Ringhals.JPG,https://en.wikipedia.org/wiki/Ringhals_Nuclear_Power_Plant
-2.9161109998503,54.0288890001576,434,Heysham,Heysham A 2,United Kingdom,54.028889,-2.916111,625,575,Gas Cooled Reactor, ,Advanced gas cooled reactor,Operational,"Wednesday, December 01, 1970","Monday, April 02, 1989",2024,2024(Expected), ,EDF Energy,https://upload.wikimedia.org/wikipedia/commons/3/37/Heysham_Power_Station%2C_from_dockside.jpg,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station
-1.1808330002525,54.6350000000688,435,Hartlepool,Hartlepool 1,United Kingdom,54.635,-1.180833,655,595,Gas Cooled Reactor,National Nuclear Corporation,Advanced gas cooled reactor,Operational,"Wednesday, October 01, 1968","Sunday, April 01, 1989",2024,2024 (Expected),Central Electricity Generating Board (1983–1990) Nuclear Electric (1990–1996) British Energy (1996–2009) EDF Energy (2009–present),"British Energy ,EDF Energy, Nuclear Electric",https://upload.wikimedia.org/wikipedia/commons/9/9a/Hartlepool_Power_Station_-_geograph.org.uk_-_832048.jpg,https://en.wikipedia.org/wiki/Nuclear_power_in_the_United_Kingdom
-2.9161109998503,54.0288890001576,436,Heysham,Heysham B 2,United Kingdom,54.028889,-2.916111,680,610,Gas Cooled Reactor, ,Advanced gas cooled reactor,Operational,"Saturday, August 01, 1980","Wednesday, April 04, 1989",2030,2030(Expected), ,EDF Energy,https://upload.wikimedia.org/wikipedia/commons/7/77/Heysham_Power_Station%2C_evening_from_South.jpg,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station
-2.57083300022869,51.6488890002278,437,Oldbury B,Oldbury B 2,United Kingdom,51.648889,-2.570833,1380,1300,Boiling Water Reactor, ,ABWR,Planned, , , , , , , ,https://en.wikipedia.org/wiki/List_of_nuclear_reactors
12.9208330001354,55.7444440001908,438,Barsebäck Nuclear Power Plant,Barsebäck 2,Sweden,55.744444,12.920833,615,600,Boiling Water Reactor, ,ABB-II,Shut down,"Tuesday, January 01, 1973","Saturday, July 01, 1977","Wednesday, May 31, 2005", ,Barsebäck Kraft,Barsebäck Kraft AB,https://upload.wikimedia.org/wikipedia/commons/5/55/Barseb%C3%A4ck.jpg,https://en.wikipedia.org/wiki/Barseb%C3%A4ck_Nuclear_Power_Plant
-3.13374299966776,51.208739000243,439,Hinkley Point A,Hinkley Point A 1,United Kingdom,51.208739,-3.133743,267,235,Gas Cooled Reactor, English Electric & Babcock & Wilcox Ltd,Magnox,Shut down,"Saturday, November 01, 1957","Wednesday, March 30, 1965","Wednesday, May 23, 2000", ,"Central Electricity Generating Board(1965–1989),Nuclear Electric(1989–1996),Magnox Electric (1996-2005),Nuclear Decommissioning Authority(2005-Present)",Magnox Limited,https://upload.wikimedia.org/wikipedia/commons/4/49/Hinkley_Point_A_Power_Station_-_geograph.org.uk_-_1951616.jpg,https://en.wikipedia.org/wiki/Hinkley_Point_A_nuclear_power_station
18.0889030002792,54.743233000121,440,Żarnowiec Nuclear Power Plant,Żarnowiec 1,Poland,54.743233,18.088903,440,0,Pressurized Water Reactor, ,VVER-440,Unfinished,"Thursday, March 31, 1982", ,"Wednesday, September 04, 1990", , , ,https://en.wikipedia.org/wiki/%C5%BBarnowiec_Nuclear_Power_Plant,https://upload.wikimedia.org/wikipedia/commons/4/40/Zarnowiec_elektrownia_atomowa.jpg
-2.49361100039071,51.6924999997914,441,Berkeley ,Berkeley 1,United Kingdom,51.6925,-2.493611,166,138,Gas Cooled Reactor, The Nuclear Power Group (TNPG),Magnox,Shut down,"Wednesday, January 01, 1957","Wednesday, June 12, 1962","Saturday, March 31, 1989", , , ,https://upload.wikimedia.org/wikipedia/commons/1/1b/BerkeleyPowerStation.jpg,https://en.wikipedia.org/wiki/Berkeley_Nuclear_Power_Station
-1.1808330002525,54.6350000000688,442,Hartlepool,Hartlepool 2,United Kingdom,54.635,-1.180833,655,595,Gas Cooled Reactor,National Nuclear Corporation,Advanced gas cooled reactor,Operational,"Wednesday, October 01, 1968","Sunday, April 01, 1989",2025,2025 (Expected),Central Electricity Generating Board (1983–1990) Nuclear Electric (1990–1996) British Energy (1996–2009) EDF Energy (2009–present),"British Energy ,EDF Energy, Nuclear Electric",https://upload.wikimedia.org/wikipedia/commons/9/9a/Hartlepool_Power_Station_-_geograph.org.uk_-_832048.jpg,https://en.wikipedia.org/wiki/Nuclear_power_in_the_United_Kingdom
-3.49749999955556,54.4205000000812,443,Calder Hall,Calder Hall 4,United Kingdom,54.4205,-3.4975,60,49,Gas Cooled Reactor,United Kingdom Atomic Energy,Magnox,Shut down,"Sunday, August 01, 1953","Thursday, April 01, 1959","Tuesday, March 31, 2003", , , ,https://upload.wikimedia.org/wikipedia/commons/1/16/Calder_Hall_nuclear_power_station_%2811823864155%29.jpg,https://en.wikipedia.org/wiki/Sellafield#Calder_Hall_nuclear_power_station
8.48019700029962,53.4277000001595,444,Unterweser ,Unterweser ,Germany,53.4277,8.480197,1410,1345,Pressurized Water Reactor, , ,Shut Down,"Sunday, July 01, 1972","Friday, September 06, 1979","Sunday, August 06, 2011", ,PreussenElektra,E.ON,https://upload.wikimedia.org/wikipedia/commons/0/03/Kernkraftwerk_Unterweser_fotogrfiert_von_der_Weser.jpg,https://en.wikipedia.org/wiki/Unterweser_Nuclear_Power_Plant
0.89694400044841,51.7413889999986,445,Bradwell,Bradwell 2,United Kingdom,51.741389,0.896944,146,123,Gas Cooled Reactor,The Nuclear Power Group (TNPG),Magnox,Shut down,"Wednesday, January 01, 1957","Tuesday, November 12, 1962","Sunday, March 30, 2002", ,Nuclear Decommissioning Authority,Magnox Ltd,https://upload.wikimedia.org/wikipedia/commons/b/bc/Bradwell_nuclear_power_station%2C_from_south-west.jpg,https://en.wikipedia.org/wiki/Bradwell_nuclear_power_station
-4.48299999976422,53.4169999997395,446,Wylfa,Wylfa 2,United Kingdom,53.417,-4.483,530,490,Gas Cooled Reactor,The Nuclear Power Group,Magnox,Shut down,"Monday, September 01, 1963","Tuesday, January 03, 1972","Thursday, April 25, 2012", ,Nuclear Decommissioning Authority,Magnox Ltd,https://upload.wikimedia.org/wikipedia/commons/4/49/Outfall_from_Wylfa_Power_Station_-_geograph.org.uk_-_668216.jpg,https://en.wikipedia.org/wiki/Wylfa_Nuclear_Power_Station
-3.49749999955556,54.4205000000812,447,Calder Hall,Calder Hall 3,United Kingdom,54.4205,-3.4975,60,49,Gas Cooled Reactor,United Kingdom Atomic Energy,Magnox,Shut down,"Sunday, August 01, 1953","Friday, May 01, 1958","Tuesday, March 31, 2003", , , ,https://upload.wikimedia.org/wikipedia/commons/1/16/Calder_Hall_nuclear_power_station_%2811823864155%29.jpg,https://en.wikipedia.org/wiki/Sellafield#Calder_Hall_nuclear_power_station
-3.13374299966776,51.208739000243,448,Hinkley Point A,Hinkley Point A 2,United Kingdom,51.208739,-3.133743,267,235,Gas Cooled Reactor, English Electric & Babcock & Wilcox Ltd,Magnox,Shut down,"Saturday, November 01, 1957","Thursday, May 05, 1965","Thursday, May 24, 2000", ,"Central Electricity Generating Board(1965–1989),Nuclear Electric(1989–1996),Magnox Electric (1996-2005),Nuclear Decommissioning Authority(2005-Present)",Magnox Limited,https://upload.wikimedia.org/wikipedia/commons/4/49/Hinkley_Point_A_Power_Station_-_geograph.org.uk_-_1951616.jpg,https://en.wikipedia.org/wiki/Hinkley_Point_A_nuclear_power_station
-4.48299999976422,53.4169999997395,449,Wylfa,Wylfa 1,United Kingdom,53.417,-4.483,530,490,Gas Cooled Reactor,The Nuclear Power Group,Magnox,Shut down,"Monday, September 01, 1963","Tuesday, November 01, 1971","Thursday, December 30, 2015", ,Nuclear Decommissioning Authority,Magnox Ltd,https://upload.wikimedia.org/wikipedia/commons/4/49/Outfall_from_Wylfa_Power_Station_-_geograph.org.uk_-_668216.jpg,https://en.wikipedia.org/wiki/Wylfa_Nuclear_Power_Station
-3.75233000010487,58.5781400000966,450,Dounreay,Dounreay 2,United Kingdom,58.57814,-3.75233,234,250,Sodium Cooled Fast Reactor, ,Prototype Fast Reactor (PFR),Shut down,"Sunday, January 01, 1966","Friday, July 01, 1976","Monday, December 31, 2006", , ,United Kingdom Atomic Energy Authority,https://upload.wikimedia.org/wikipedia/commons/7/77/DounreayJM.jpg,https://en.wikipedia.org/wiki/Dounreay
13.6644219997808,54.1405859999547,451,Greifswald,Greifswald 1,Germany,54.140586,13.664422,440,408,Pressurized Water Reactor,"Atomenergoexport,Skoda",VVER V-230,Shut Down,"Monday, March 01, 1970","Saturday, July 12, 1974","Thursday, February 14, 1990", , ,Energiewerke Nord,https://upload.wikimedia.org/wikipedia/commons/9/98/Lubmin_Hafen.jpg,https://en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
12.1108329996194,57.259721999822,452,Ringhals Nuclear Power Plant,Ringhals 3,Sweden,57.259722,12.110833,1117,1062,Pressurized Water Reactor, ,WE 3-loops,Operational,"Saturday, September 01, 1972","Thursday, September 09, 1981", , , ,"Ringhals AB (Vattenfall 70.4%, Sydkraft Nuclear 29.6%)",https://upload.wikimedia.org/wikipedia/commons/1/1d/Ringhals.JPG,https://en.wikipedia.org/wiki/Ringhals_Nuclear_Power_Plant
-3.14400000041276,51.205999999894,453,Hinkley Point C,Hinkley Point C 2,United Kingdom,51.206,-3.144,1630,1600,Pressurized Water Reactor,Areva,European Pressurized Reactor,Planned, , , , , , ,https://upload.wikimedia.org/wikipedia/commons/3/35/HinkleyPointCoast.jpg,https://en.wikipedia.org/wiki/Hinkley_Point_C_nuclear_power_station
-3.49749999955556,54.4205000000812,454,Calder Hall,Calder Hall 2,United Kingdom,54.4205,-3.4975,60,49,Gas Cooled Reactor,United Kingdom Atomic Energy,Magnox,Shut down,"Sunday, August 01, 1953","Saturday, February 01, 1957","Tuesday, March 31, 2003", , , ,https://upload.wikimedia.org/wikipedia/commons/1/16/Calder_Hall_nuclear_power_station_%2811823864155%29.jpg,https://en.wikipedia.org/wiki/Sellafield#Calder_Hall_nuclear_power_station
13.6644219997808,54.1405859999547,455,Greifswald,Greifswald 2,Germany,54.140586,13.664422,440,408,Pressurized Water Reactor,"Atomenergoexport,Skoda",VVER V-230,Shut Down,"Monday, March 01, 1970","Thursday, April 16, 1975","Thursday, February 14, 1990", , ,Energiewerke Nord,https://upload.wikimedia.org/wikipedia/commons/9/98/Lubmin_Hafen.jpg,https://en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
-4.89008999970103,55.7220899998506,456,Hunterston B,Hunterston B 1,United Kingdom,55.72209,-4.89009,644,460,Gas Cooled Reactor,TNPG,Advanced gas cooled reactor,Operational,"Thursday, November 01, 1967","Saturday, February 06, 1976",2023,2023(Expected),EDF Energy,EDF Energy,https://upload.wikimedia.org/wikipedia/commons/9/95/Hunterston_B_nuclear_power_station.jpg,https://en.wikipedia.org/wiki/Hunterston_B_nuclear_power_station
-3.51091099963617,54.4295660000262,457,Moorside,Moorside 1,United Kingdom,54.429566,-3.510911,1135,1000,Pressurized Water Reactor,Westinghouse,AP1000,Planned, , , , ,NuGeneration, , ,https://en.wikipedia.org/wiki/Moorside_nuclear_power_station#AP1000
12.1108329996194,57.259721999822,458,Ringhals Nuclear Power Plant,Ringhals 2,Sweden,57.259722,12.110833,963,904,Pressurized Water Reactor, ,WE 3-loops,Operational,"Friday, October 01, 1970","Friday, May 01, 1975",2019, , ,"Ringhals AB (Vattenfall 70.4%, Sydkraft Nuclear 29.6%)",https://upload.wikimedia.org/wikipedia/commons/1/1d/Ringhals.JPG,https://en.wikipedia.org/wiki/Ringhals_Nuclear_Power_Plant
-3.51091099963617,54.4295660000262,459,Moorside,Moorside 3,United Kingdom,54.429566,-3.510911,1135,1000,Pressurized Water Reactor,Westinghouse,AP1000,Planned, , , , ,NuGeneration, , ,https://en.wikipedia.org/wiki/Moorside_nuclear_power_station#AP1002
4.25861111043318,51.3247222198406,460,Doel,Doel 1,Belgium,51.324722,4.258611,466,445,Pressurized Water Reactor,ACECOWEN, ,Operational,"Wednesday, July 01, 1969","Sunday, February 15, 1975", , ,"Electrabel,EDF Luminus",Electrabel,https://upload.wikimedia.org/wikipedia/commons/b/b1/KerncentraleDoel01.jpg,https://en.wikipedia.org/wiki/Doel_Nuclear_Power_Station
-3.75233000010487,58.5781400000966,461,Dounreay,Dounreay 1,United Kingdom,58.57814,-3.75233,15,11,Sodium Cooled Fast Reactor, , Dounreay Fast Reactor (DFR),Shut down,"Wednesday, March 01, 1955","Tuesday, October 01, 1962","Friday, March 31, 1994", , ,United Kingdom Atomic Energy Authority,https://upload.wikimedia.org/wikipedia/commons/7/77/DounreayJM.jpg,https://en.wikipedia.org/wiki/Dounreay
9.53083300003837,53.6200000001083,462,Stade,Stade,Germany,53.62,9.530833,672,640,Pressurized Water Reactor, ,VVER-1000/320,Shut Down,"Saturday, December 01, 1967","Saturday, May 19, 1972","Wednesday, November 04, 2003", ,"PreussenElektra,Vattenfall",Kernkraftwerk Stade GmbH ,https://upload.wikimedia.org/wikipedia/commons/c/c8/Stade_Nuclear_Power_Plant_-_Aerial_View.jpg,https://en.wikipedia.org/wiki/Stade_Nuclear_Power_Plant
12.0193250001899,52.7241329998769,463,Stendal,Stendal-2,Germany,52.724133,12.019325,1000,0,Pressurized Water Reactor, ,VVER-1000/320,Unfinished,1983, ,1990, , , ,https://upload.wikimedia.org/wikipedia/commons/0/03/Kk_stendal.jpg,https://en.wikipedia.org/wiki/Stendal_Nuclear_Power_Plant
13.6644219997808,54.1405859999547,464,Greifswald,Greifswald 6,Germany,54.140586,13.664422,440,408,Pressurized Water Reactor,"Atomenergoexport,Skoda",VVER V-213,"Finished;Never Started", , , , , ,Energiewerke Nord,https://upload.wikimedia.org/wikipedia/commons/9/98/Lubmin_Hafen.jpg,https://en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
1.61971999975134,52.2149999997806,465,Sizewell C,Sizewell C 2,United Kingdom,52.215,1.61972,1630,1600,Pressurized Water Reactor, ,Evolutionary Power Reactor,Planned, , , , , , , ,https://en.wikipedia.org/wiki/Sizewell_nuclear_power_stations#Sizewell_B
-4.89008999970103,55.7220899998506,466,Hunterston B,Hunterston B 2,United Kingdom,55.72209,-4.89009,644,460,Gas Cooled Reactor,TNPG,Advanced gas cooled reactor,Operational,"Thursday, November 01, 1967","Friday, March 31, 1977",2023,2023(Expected),EDF Energy,EDF Energy,https://upload.wikimedia.org/wikipedia/commons/9/95/Hunterston_B_nuclear_power_station.jpg,https://en.wikipedia.org/wiki/Hunterston_B_nuclear_power_station
-3.14400000041276,51.205999999894,467,Hinkley Point C,Hinkley Point C 1,United Kingdom,51.206,-3.144,1630,1600,Pressurized Water Reactor,Areva,European Pressurized Reactor,Under Construction,"Wednesday, December 11, 2018", , , ,EDF Energy,Expected NNB Generation Company,https://upload.wikimedia.org/wikipedia/commons/3/35/HinkleyPointCoast.jpg,https://en.wikipedia.org/wiki/Hinkley_Point_C_nuclear_power_station
16.6711110001963,57.4155560001815,468,Oskarshamn Nuclear Power Plant,Oskarshamn 1,Sweden,57.415556,16.671111,492,473,Boiling Water Reactor, ,ABB-I,Shut down,"Tuesday, August 01, 1966","Monday, February 06, 1972","Tuesday, June 19, 2017", ,OKG AB,"OKG Aktiebolag (Uniper SE 54.5%, Fortum 45.5%)",https://upload.wikimedia.org/wikipedia/commons/2/26/Oskarshamn_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Oskarshamn_Nuclear_Power_Plant
-3.12747699993107,51.2090340000904,469,Hinkley Point B,Hinkley Point B 2,United Kingdom,51.209034,-3.127477,655,435,Gas Cooled Reactor,Whessoe and Strachan & Henshaw,Advanced gas cooled reactor,Operational,"Sunday, September 02, 1967","Wednesday, October 03, 1978",2023,2023(Expected ),Central Electricity Generating Board (1976–1989) Nuclear Electric (1989–1996) British Energy (1996–2009) EDF Energy (2009–present),EDF Energy,https://upload.wikimedia.org/wikipedia/commons/3/37/Hinkley_Point_B_power_station.jpg,https://en.wikipedia.org/wiki/Hinkley_Point_B_Nuclear_Power_Station
-3.22605000023678,55.015659999974,470,Chapelcross,Chapelcross 3,United Kingdom,55.01566,-3.22605,60,48,Gas Cooled Reactor, ,Magnox,Shut down,"Sunday, October 01, 1955","Thursday, December 01, 1999","Friday, July 01, 2004", ,Nuclear Decommissioning Authority,"Magnox Ltd United Kingdom, Atomic Energy Authority",https://upload.wikimedia.org/wikipedia/commons/7/7e/Chapelcross_Nuclear_Power_Station_2.jpg,https://en.wikipedia.org/wiki/Chapelcross_nuclear_power_station
-2.57083300022869,51.6488890002278,471,Oldbury,Oldbury 1,United Kingdom,51.648889,-2.570833,230,217,Gas Cooled Reactor,The Nuclear Power Group,Magnox,Shut down,"Wednesday, May 01, 1962","Monday, December 31, 1967","Thursday, February 29, 2012", ,Nuclear Decommissioning Authority,Magnox Ltd,https://upload.wikimedia.org/wikipedia/commons/b/bd/Oldbury_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Oldbury_Nuclear_Power_Station
12.0193250001899,52.7241329998769,472,Stendal,Stendal-3,Germany,52.724133,12.019325,1000,0,Pressurized Water Reactor, ,VVER-1000/320,Never Built, , , , , , ,https://upload.wikimedia.org/wikipedia/commons/0/03/Kk_stendal.jpg,https://en.wikipedia.org/wiki/Stendal_Nuclear_Power_Plant
-96.4063899998406,19.7208330003425,473,Laguna Verde,Laguna Verde 1,Mexico,19.720833,-96.40639,700,665,Boiling Water Reactor,General Electric Company,BWR-5,Operational,"Saturday, October 01, 1976","Monday, July 29, 1990", , ,Mexican Government,Comisión Federal de Electricidad (CFE),https://upload.wikimedia.org/wikipedia/commons/a/a8/Laguna_Verde_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station
-96.0488889996438,28.7955560001795,474,South Texas,South Texas 1,United States,28.795556,-96.048889,1250,0,Pressurized Water Reactor,Westinghouse,WH 4-loop (DRYAMB),Operational,"December 22, 1975","August 25, 1988", , ,"NRG Energy (44%),City of San Antonio (40%),City of Austin (16%)",STP Nuclear Operating Company (STPNOC),https://upload.wikimedia.org/wikipedia/commons/8/8b/South_Texas_Nuclear_Generating_Station.jpg,https://en.wikipedia.org/wiki/South_Texas_Nuclear_Generating_Station
-85.1116669999401,31.2230559999836,475,Joseph M. Farley,Joseph M. Farley 1,United States,31.223056,-85.111667,900,0,Pressurized Water Reactor,Westinghouse,WH 3-loop (DRYAMB),Operational,"October 1, 1970","December 1, 1977", , ,Exelon Corporation,Exelon Generation Company,https://upload.wikimedia.org/wikipedia/commons/4/46/HD.6D.339_%2810824948594%29.jpg,https://en.wikipedia.org/wiki/James_A._FitzPatrick_Nuclear_Power_Plant
-91.7799999999403,38.7616670001023,476,Callaway,Callaway 1,United States,38.761667,-91.78,1300,0,Pressurized Water Reactor,Westinghouse,WH 4-loop (DRYAMB),Operational,"September 1, 1975","December 19, 1984", , ,Ameren Missouri,Ameren Missouri,https://upload.wikimedia.org/wikipedia/commons/5/5e/Callaway_Nuclear_Plant.JPG,https://en.wikipedia.org/wiki/Callaway_Nuclear_Generating_Station
-95.6413889996281,40.361943999869,477,Cooper,Cooper 1,United States,40.361944,-95.641389,770,0,Boiling Water Reactor,General Electric,BWR-4 (Mark 1),Operational,"June 1, 1968","July 1, 1974", , ,Nebraska Public Power District,Nebraska Public Power District,https://upload.wikimedia.org/wikipedia/commons/c/c1/Corp_of_Eng._6-15-11_108.jpg,https://en.wikipedia.org/wiki/Cooper_Nuclear_Station
-85.929166999729,34.7086110001182,478,Belllefonte,Bellefonte 2,United States,34.708611,-85.929167,1100,0,Pressurized Water Reactor,Babcock & Wilcox, ,Unfinished,1975, , , , Tennessee Valley Authority, ,https://upload.wikimedia.org/wikipedia/commons/7/77/Bellefonte_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Bellefonte_Nuclear_Plant
